quoteID,quoteText,subQuotationList,quoteByteSpans,speaker,addressees,quoteType,referringExpression,mentionTextsList,mentionSpansList,mentionEntitiesList
Q772,"That's all right, I'll go. Back directly.","[""That's all right,"", ""I'll go. Back directly.""]","[[107538, 107555], [107568, 107591]]",Owl,['Christopher Robin - Story'],Explicit,said Owl,"[[], []]","[[], []]","[[], []]"
Q773,"Pooh isn't there,","[""Pooh isn't there,""]","[[107650, 107667]]",Owl,['Christopher Robin - Story'],Anaphoric,he said,[['Pooh ']],"[[[107650, 107655]]]",[[['Winnie-the-pooh']]]
Q774,Not there?,['Not there?'],"[[107680, 107690]]",Christopher Robin - Story,['Owl'],Implicit,,[[]],[[]],[[]]
Q775,"Has _been_ there. He's been sitting on a branch of his tree outside his
house with nine pots of honey. But he isn't there now.","[""Has _been_ there. He's been sitting on a branch of his tree outside his\nhouse with nine pots of honey. But he isn't there now.""]","[[107694, 107820]]",Owl,['Christopher Robin - Story'],Implicit,,"[['He', 'his', 'his', 'he']]","[[[107712, 107714], [107745, 107748], [107762, 107765], [107801, 107803]]]","[[['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Winnie-the-pooh']]]"
Q776,"Oh, Pooh! Where _are_ you?","['Oh, Pooh!', 'Where _are_ you?']","[[107824, 107833], [107861, 107877]]",Christopher Robin - Story,['Owl'],Explicit,cried Christopher Robin,"[['Pooh'], ['you']]","[[[107828, 107832]], [[107873, 107876]]]","[[['Winnie-the-pooh']], [['Winnie-the-pooh']]]"
Q777,"Here I am,","['Here I am,']","[[107881, 107891]]",Winnie-the-pooh,"['Christopher Robin - Story', 'Owl']",Anaphoric,said a growly voice,[[]],[[]],[[]]
Q778,Pooh!,['Pooh!'],"[[107927, 107932]]",Christopher Robin - Story,"['Winnie-the-pooh', 'Owl']",Implicit,,[['Pooh']],"[[[107927, 107931]]]",[[['Winnie-the-pooh']]]
Q779,"How did you get here, Pooh?","['How did you get here, Pooh?']","[[107973, 108000]]",Christopher Robin - Story,"['Winnie-the-pooh', 'Owl']",Explicit,asked Christopher Robin,"[['you', 'Pooh']]","[[[107981, 107984], [107995, 107999]]]","[[['Winnie-the-pooh'], ['Winnie-the-pooh']]]"
Q780,"On my boat, I had a Very Important Missage sent me
in a bottle, and owing to having got some water in my eyes, I couldn't
read it, so I brought it to you. On my boat.","['On my boat,', ""I had a Very Important Missage sent me\nin a bottle, and owing to having got some water in my eyes, I couldn't\nread it, so I brought it to you. On my boat.""]","[[108062, 108073], [108095, 108249]]",Winnie-the-pooh,"['Christopher Robin - Story', 'Owl']",Explicit,said Pooh,"[[], ['you']]","[[], [[108233, 108236]]]","[[], [['Christopher Robin - Story']]]"
Q781,But it's from Piglet!,"[""But it's from Piglet!""]","[[108316, 108337]]",Christopher Robin - Story,"['Winnie-the-pooh', 'Owl']",Explicit,cried Christopher Robin,[['Piglet']],"[[[108330, 108336]]]",[[['Piglet']]]
Q782,Isn't there anything about Pooh in it?,"[""Isn't there anything about Pooh in it?""]","[[108386, 108424]]",Winnie-the-pooh,"['Christopher Robin - Story', 'Owl']",Explicit,asked Bear,[['Pooh ']],"[[[108413, 108418]]]",[[['Winnie-the-pooh']]]
Q783,"Oh, are those 'P's' piglets? I thought they were poohs.","[""Oh, are those 'P's' piglets? I thought they were poohs.""]","[[108510, 108565]]",Winnie-the-pooh,"['Christopher Robin - Story', 'Owl']",Implicit,,"[['piglets', 'poohs']]","[[[108530, 108537], [108559, 108564]]]","[[['Piglet'], ['Winnie-the-pooh']]]"
Q784,"We must rescue him at once! I thought he was with _you_, Pooh. Owl,
could you rescue him on your back?","['We must rescue him at once! I thought he was with _you_, Pooh. Owl,\ncould you rescue him on your back?']","[[108569, 108671]]",Christopher Robin - Story,"['Winnie-the-pooh', 'Owl']",Implicit,,"[['We', 'him', 'he', 'you', 'him', 'your']]","[[[108569, 108571], [108584, 108587], [108607, 108609], [108643, 108646], [108654, 108657], [108661, 108665]]]","[[['Christopher Robin - Story', 'Winnie-the-pooh', 'Owl'], ['Piglet'], ['Piglet'], ['Owl'], ['Piglet'], ['Owl']]]"
Q785,"I don't think so, It is doubtful if
the necessary dorsal muscles----","[""I don't think so,"", 'It is doubtful if\nthe necessary dorsal muscles----']","[[108675, 108692], [108726, 108776]]",Owl,"['Winnie-the-pooh', 'Christopher Robin - Story']",Explicit,said Owl,"[[], []]","[[], []]","[[], []]"
Q786,"Then would you fly to him at _once_ and say that Rescue is Coming? And
Pooh and I will think of a Rescue and come as quick as ever we can. Oh,
don't _talk_, Owl, go on quick!","[""Then would you fly to him at _once_ and say that Rescue is Coming? And\nPooh and I will think of a Rescue and come as quick as ever we can. Oh,\ndon't _talk_, Owl, go on quick!""]","[[108780, 108954]]",Christopher Robin - Story,"['Winnie-the-pooh', 'Owl']",Implicit,,"[['you', 'him', 'Pooh ', 'Pooh', 'we', 'Owl']]","[[[108791, 108794], [108802, 108805], [108851, 108856], [108851, 108855], [108911, 108913], [108937, 108940]]]","[[['Owl'], ['Piglet'], ['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Christopher Robin - Story', 'Winnie-the-pooh', 'Owl'], ['Owl']]]"
Q787,"Now then, Pooh, where's your boat?","['Now then, Pooh,', ""where's your boat?""]","[[109013, 109028], [109055, 109073]]",Christopher Robin - Story,['Winnie-the-pooh'],Explicit,said Christopher Robin,"[['Pooh'], ['your']]","[[[109023, 109027]], [[109063, 109067]]]","[[['Winnie-the-pooh']], [['Winnie-the-pooh']]]"
Q788,"I ought to say, that it isn't just an ordinary sort of boat. Sometimes it's a
Boat, and sometimes it's more of an Accident. It all depends.","['I ought to say,', ""that it isn't just an ordinary sort of boat. Sometimes it's a\nBoat, and sometimes it's more of an Accident. It all depends.""]","[[109077, 109092], [109158, 109281]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,explained Pooh,"[[], []]","[[], []]","[[], []]"
Q789,Depends on what?,['Depends on what?'],"[[109285, 109301]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q790,On whether I'm on the top of it or underneath it.,"[""On whether I'm on the top of it or underneath it.""]","[[109305, 109354]]",Winnie-the-pooh,['Christopher Robin - Story'],Implicit,,[[]],[[]],[[]]
Q791,"Oh! Well, where is it?","['Oh! Well, where is it?']","[[109358, 109380]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q792,There!,['There!'],"[[109384, 109390]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,[[]],[[]],[[]]
Q793,"But it's too small for two of us,","[""But it's too small for two of us,""]","[[109700, 109733]]",Christopher Robin - Story,['Winnie-the-pooh'],Explicit,said Christopher Robin,[['us']],"[[[109730, 109732]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story']]]"
Q794,Three of us with Piglet.,['Three of us with Piglet.'],"[[109767, 109791]]",Winnie-the-pooh,['Christopher Robin - Story'],Implicit,,"[['us', 'Piglet']]","[[[109776, 109778], [109784, 109790]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story'], ['Piglet']]]"
Q795,"That makes it smaller still. Oh, Pooh Bear, what shall we do?","['That makes it smaller still. Oh, Pooh Bear, what shall we do?']","[[109795, 109856]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,"[['Pooh Bear', 'we']]","[[[109828, 109837], [109850, 109852]]]","[[['Winnie-the-pooh'], ['Winnie-the-pooh', 'Christopher Robin - Story']]]"
Q796,"We might go in your umbrella,","['We might go in your umbrella,']","[[110265, 110294]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[['We', 'your']]","[[[110265, 110267], [110280, 110284]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story'], ['Christopher Robin - Story']]]"
Q797,?,['?'],"[[110309, 110310]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q798,"We might go in your umbrella,","['We might go in your umbrella,']","[[110314, 110343]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[['We', 'your']]","[[[110314, 110316], [110329, 110333]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story'], ['Christopher Robin - Story']]]"
Q799,? ?,['? ?'],"[[110358, 110361]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q800,"We might go in your umbrella,","['We might go in your umbrella,']","[[110365, 110394]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[['We', 'your']]","[[[110365, 110367], [110380, 110384]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story'], ['Christopher Robin - Story']]]"
Q801,!!!!!!,['!!!!!!'],"[[110409, 110415]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q802,"I shall call this boat _The Brain of Pooh_,","['I shall call this boat _The Brain of Pooh_,']","[[110804, 110847]]",Christopher Robin - Story,['Winnie-the-pooh'],Explicit,said Christopher Robin,[[]],[[]],[[]]
Q803,"How interesting, and did she?","['How interesting, and did she?']","[[111857, 111886]]",Piglet,['Owl'],Explicit,Piglet up and just gave him time to jerk himself back into safety and say,[['she']],"[[[111882, 111885]]]",[[['Owl']]]
Q804,"Owl, I am going to give a party.","['Owl,', 'I am going to give a party.']","[[113077, 113081], [113108, 113135]]",Christopher Robin - Story,['Owl'],Explicit,said Christopher Robin,"[['Owl'], []]","[[[113077, 113080]], []]","[[['Owl']], []]"
Q805,"You are, are you?","['You are, are you?']","[[113139, 113156]]",Owl,['Christopher Robin - Story'],Explicit,said Owl,"[['You', 'you']]","[[[113139, 113142], [113152, 113155]]]","[[['Christopher Robin - Story'], ['Christopher Robin - Story']]]"
Q806,"And it's to be a special sort of party, because it's because of what
Pooh did when he did what he did to save Piglet from the flood.","[""And it's to be a special sort of party, because it's because of what\nPooh did when he did what he did to save Piglet from the flood.""]","[[113170, 113302]]",Christopher Robin - Story,['Owl'],Implicit,,"[['Pooh', 'he', 'he', 'Piglet ']]","[[[113239, 113243], [113253, 113255], [113265, 113267], [113280, 113287]]]","[[['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Piglet']]]"
Q807,"Oh, that's what it's for, is it?","[""Oh, that's what it's for, is it?""]","[[113306, 113338]]",Owl,['Christopher Robin - Story'],Explicit,said Owl,[[]],[[]],[[]]
Q808,"Yes, so will you tell Pooh as quickly as you can, and all the others,
because it will be to-morrow.","['Yes, so will you tell Pooh as quickly as you can, and all the others,\nbecause it will be to-morrow.']","[[113352, 113451]]",Christopher Robin - Story,['Owl'],Implicit,,"[['you', 'Pooh ', 'you', 'the others']]","[[[113365, 113368], [113374, 113379], [113393, 113396], [113410, 113420]]]","[[['Owl'], ['Winnie-the-pooh'], ['Owl'], ['Baby Roo', 'Eeyore', 'Kanga', 'Owl', 'Piglet', 'Rabbit']]]"
Q809,"Oh, it will, will it?","['Oh, it will, will it?']","[[113455, 113476]]",Owl,['Christopher Robin - Story'],Explicit,said Owl,[[]],[[]],[[]]
Q810,"So will you go and tell them, Owl?","['So will you go and tell them, Owl?']","[[113526, 113560]]",Christopher Robin - Story,['Owl'],Implicit,,"[['you', 'them', 'Owl']]","[[[113534, 113537], [113550, 113554], [113556, 113559]]]","[[['Owl'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Piglet', 'Kanga'], ['Owl']]]"
Q811,"Pooh, Christopher Robin is giving a party.","['Pooh,', 'Christopher Robin is giving a party.']","[[113703, 113708], [113720, 113756]]",Owl,['Winnie-the-pooh'],Anaphoric,he said,"[['Pooh'], ['Christopher Robin']]","[[[113703, 113707]], [[113720, 113737]]]","[[['Winnie-the-pooh']], [['Christopher Robin - Story']]]"
Q812,Oh!,['Oh!'],"[[113760, 113763]]",Winnie-the-pooh,['Owl'],Explicit,said Pooh,[[]],[[]],[[]]
Q813,"Will there be those little cake things with pink sugar
icing?",['Will there be those little cake things with pink sugar\nicing?'],"[[113846, 113907]]",Winnie-the-pooh,['Owl'],Explicit,said,[[]],[[]],[[]]
Q814,A party for Me?,['A party for Me?'],"[[114089, 114104]]",Winnie-the-pooh,['Winnie-the-pooh'],,thought Pooh to himself,[[]],[[]],[[]]
Q815,How grand!,['How grand!'],"[[114132, 114142]]",Winnie-the-pooh,['Winnie-the-pooh'],,thought Pooh to himself,[[]],[[]],[[]]
Q816,"Eeyore, Christopher Robin is giving a party.","['Eeyore,', 'Christopher Robin is giving a party.']","[[115921, 115928], [115941, 115977]]",Owl,['Eeyore'],Explicit,said Owl,"[['Eeyore'], ['Christopher Robin']]","[[[115921, 115927]], [[115941, 115958]]]","[[['Eeyore']], [['Christopher Robin - Story']]]"
Q817,"Very interesting, I suppose they will be sending me down
the odd bits which got trodden on. Kind and Thoughtful. Not at all,
don't mention it.","['Very interesting,', ""I suppose they will be sending me down\nthe odd bits which got trodden on. Kind and Thoughtful. Not at all,\ndon't mention it.""]","[[115981, 115998], [116014, 116138]]",Eeyore,['Owl'],Explicit,said Eeyore,"[[], ['they']]","[[], [[116024, 116028]]]","[[], [['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']]]"
Q818,There is an Invitation for you.,['There is an Invitation for you.'],"[[116142, 116173]]",Owl,['Eeyore'],Implicit,,[['you']],"[[[116169, 116172]]]",[[['Eeyore']]]
Q819,What's that like?,"[""What's that like?""]","[[116177, 116194]]",Eeyore,['Owl'],Implicit,,[[]],[[]],[[]]
Q820,An Invitation!,['An Invitation!'],"[[116198, 116212]]",Owl,['Eeyore'],Implicit,,[[]],[[]],[[]]
Q821,"Yes, I heard you. Who dropped it?","['Yes, I heard you. Who dropped it?']","[[116216, 116249]]",Eeyore,['Owl'],Implicit,,[['you']],"[[[116229, 116232]]]",[[['Owl']]]
Q822,"This isn't anything to eat, it's asking you to the party. To-morrow.","[""This isn't anything to eat, it's asking you to the party. To-morrow.""]","[[116253, 116321]]",Owl,['Eeyore'],Implicit,,[['you']],"[[[116293, 116296]]]",[[['Eeyore']]]
Q823,"You mean Piglet. The little fellow with the excited ears. That's
Piglet. I'll tell him.","[""You mean Piglet. The little fellow with the excited ears. That's\nPiglet. I'll tell him.""]","[[116356, 116443]]",Eeyore,['Owl'],Implicit,,"[['You', 'Piglet', 'Piglet', 'him']]","[[[116356, 116359], [116365, 116371], [116421, 116427], [116439, 116442]]]","[[['Owl'], ['Piglet'], ['Piglet'], ['Piglet']]]"
Q824,"No, no! It's you!","['No, no!', ""It's you!""]","[[116447, 116454], [116488, 116497]]",Owl,['Eeyore'],Explicit,said Owl,"[[], ['you']]","[[], [[116493, 116496]]]","[[], [['Eeyore']]]"
Q825,Are you sure?,['Are you sure?'],"[[116501, 116514]]",Eeyore,['Owl'],Implicit,,[['you']],"[[[116505, 116508]]]",[[['Owl']]]
Q826,"Of course I'm sure. Christopher Robin said 'All of them! Tell all of
them.'","[""Of course I'm sure. Christopher Robin said 'All of them! Tell all of\nthem.'""]","[[116518, 116593]]",Owl,['Eeyore'],Implicit,,"[['Christopher Robin', 'them', 'them']]","[[[116538, 116555], [116569, 116573], [116587, 116591]]]","[[['Christopher Robin - Story'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Piglet', 'Kanga'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Piglet', 'Kanga']]]"
Q827,"All of them, except Eeyore?","['All of them, except Eeyore?']","[[116597, 116624]]",Eeyore,['Owl'],Implicit,,"[['them', 'Eeyore']]","[[[116604, 116608], [116617, 116623]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Piglet', 'Kanga'], ['Eeyore']]]"
Q828,"All of them,","['All of them,']","[[116628, 116640]]",Owl,['Eeyore'],Explicit,said Owl,[['them']],"[[[116635, 116639]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Piglet', 'Kanga']]]"
Q829,"Ah! A mistake, no doubt, but still, I shall come. Only
don't blame _me_ if it rains.","['Ah!', ""A mistake, no doubt, but still, I shall come. Only\ndon't blame _me_ if it rains.""]","[[116662, 116665], [116681, 116761]]",Eeyore,['Owl'],Explicit,said Eeyore,"[[], []]","[[], []]","[[], []]"
Q830,"Hallo, Pooh!","['Hallo, Pooh!']","[[117378, 117390]]",Baby Roo,"['Winnie-the-pooh', 'Rabbit', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Anaphoric,he squeaked,[['Pooh']],"[[[117385, 117389]]]",[[['Winnie-the-pooh']]]
Q831,"Hallo, Roo!","['Hallo, Roo!']","[[117407, 117418]]",Winnie-the-pooh,"['Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Explicit,said Pooh,[['Roo']],"[[[117414, 117417]]]",[[['Baby Roo']]]
Q832,"Hallo, Piglet!","['Hallo, Piglet!']","[[117510, 117524]]",Baby Roo,"['Winnie-the-pooh', 'Rabbit', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Anaphoric,he squeaked,[['Piglet']],"[[[117517, 117523]]]",[[['Piglet']]]
Q833,"Hallo, Eeyore!","['Hallo, Eeyore!']","[[117601, 117615]]",Baby Roo,"['Winnie-the-pooh', 'Rabbit', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Explicit,said Roo,[['Eeyore']],"[[[117608, 117614]]]",[[['Eeyore']]]
Q834,"It will rain soon, you see if it
doesn't,","[""It will rain soon, you see if it\ndoesn't,""]","[[117660, 117701]]",Eeyore,"['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Anaphoric,he said,[[]],[[]],[[]]
Q835,"Hallo,
Owl!","['Hallo,\nOwl!']","[[117772, 117783]]",Baby Roo,"['Winnie-the-pooh', 'Rabbit', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Anaphoric,he said,[['Owl']],"[[[117779, 117782]]]",[[['Owl']]]
Q836,"Hallo, my little fellow,","['Hallo, my little fellow,']","[[117800, 117824]]",Owl,"['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Christopher Robin - Story', 'Piglet', 'Kanga']",Explicit,Owl said,[['my little fellow']],"[[[117807, 117823]]]",[[['Baby Roo']]]
Q837,"Drink up your milk first, dear, and talk afterwards.","['Drink up your milk first, dear, and talk afterwards.']","[[118004, 118056]]",Kanga,"['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet']",Explicit,Kanga said to Roo,"[['your', 'dear']]","[[[118013, 118017], [118030, 118034]]]","[[['Baby Roo'], ['Baby Roo']]]"
Q838,"This party, is a party because of what
someone did, and we all know who it was, and it's his party, because of
what he did, and I've got a present for him and here it is.","['This party,', ""is a party because of what\nsomeone did, and we all know who it was, and it's his party, because of\nwhat he did, and I've got a present for him and here it is.""]","[[118482, 118493], [118520, 118678]]",Christopher Robin - Story,"['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Piglet', 'Kanga']",Explicit,said Christopher Robin,"[[], ['someone ', 'who', 'his', 'he', 'him']]","[[], [[118547, 118555], [118576, 118579], [118597, 118600], [118624, 118626], [118659, 118662]]]","[[], [['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Winnie-the-pooh'], ['Winnie-the-pooh']]]"
Q839,Where is it?,['Where is it?'],"[[118724, 118736]]",Christopher Robin - Story,['Eeyore'],,he felt about a little and whispered,[[]],[[]],[[]]
